indice,variacao,seed,texto,modelo,experimento,checkpoint,criterio_selecao,referencia,arquivo_gerado,status,tempo_s,erro
30,1,42,A médica explicou com calma cada etapa do tratamento recomendado,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\030.wav,ok,3.666,
31,1,42,O grupo decidiu antecipar a saída,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\031.wav,ok,3.744,
32,1,42,"Enquanto aguardávamos o início da palestra, conversamos sobre projetos futuros e oportunidades de pesquisa",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\032.wav,ok,5.267,
33,1,42,O restaurante estava lotado,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\033.wav,ok,3.067,
34,1,42,Você já assistiu ao filme que foi lançado na semana passada?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\034.wav,ok,4.686,
35,1,42,"Depois de vários testes, conseguimos identificar a origem do problema",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\035.wav,ok,3.738,
36,1,42,A praia estava praticamente vazia naquela manhã de terça-feira,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\036.wav,ok,4.426,
37,1,42,O resultado saiu mais cedo do que imaginávamos,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\037.wav,ok,3.880,
38,1,42,Eu precisava apenas de alguns minutos para terminar aquela tarefa,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\038.wav,ok,3.981,
39,1,42,A apresentação terminou com aplausos,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\039.wav,ok,3.920,
40,1,42,Você pretende viajar durante o feriado?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\040.wav,ok,4.315,
41,1,42,O elevador parou no décimo segundo andar,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\041.wav,ok,4.483,
42,1,42,"Durante a visita ao museu, aprendemos diversos fatos curiosos sobre a história da região",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\042.wav,ok,4.655,
43,1,42,O mercado fecha às oito horas da noite,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\043.wav,ok,4.445,
44,1,42,A criança ficou observando atentamente os peixes coloridos dentro do aquário,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\044.wav,ok,5.919,
45,1,42,Você conseguiu falar com o responsável?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\045.wav,ok,4.259,
46,1,42,O motorista precisou escolher uma rota alternativa para evitar um grande congestionamento,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\046.wav,ok,5.801,
47,1,42,Hoje acordei mais cedo,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\047.wav,ok,3.368,
48,1,42,O pesquisador apresentou resultados preliminares bastante promissores durante o seminário,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\048.wav,ok,5.904,
49,1,42,Parece que vai chover novamente,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\049.wav,ok,3.644,
50,1,42,Qual é a melhor maneira de chegar ao centro da cidade?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\050.wav,ok,3.864,
51,1,42,O sistema voltou a funcionar normalmente,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\051.wav,ok,4.582,
52,1,42,"Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\052.wav,ok,6.173,
53,1,42,O livro estava sobre a mesa,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\053.wav,ok,5.725,
54,1,42,Você poderia verificar se a porta foi realmente trancada antes de sairmos?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\054.wav,ok,4.503,
55,1,42,A estudante apresentou seu trabalho com confiança,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\055.wav,ok,5.644,
56,1,42,Na semana passada houve uma queda de energia que afetou vários bairros da cidade,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\056.wav,ok,5.925,
57,1,42,Ainda falta muito?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\057.wav,ok,3.142,
58,1,42,O jardineiro passou boa parte da manhã cuidando das plantas do condomínio,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\058.wav,ok,4.810,
59,1,42,O evento foi um sucesso,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\059.wav,ok,3.791,
60,1,42,Meu irmão chegou em casa pouco antes do jantar,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\060.wav,ok,4.301,
61,1,42,A reunião começou às nove horas,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\061.wav,ok,4.599,
62,1,42,"Quando a chuva diminuiu, as pessoas voltaram gradualmente para as áreas externas do parque",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\062.wav,ok,6.482,
63,1,42,Você já terminou a leitura daquele artigo?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\063.wav,ok,6.243,
64,1,42,O avião pousou sem atrasos,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\064.wav,ok,4.625,
65,1,42,"Apesar das dificuldades iniciais, conseguimos concluir todas as etapas previstas para esta fase",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\065.wav,ok,6.947,
66,1,42,O atendimento foi rápido,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\066.wav,ok,4.135,
67,1,42,A banda ensaiou durante toda a tarde para a apresentação marcada para o fim de semana,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\067.wav,ok,7.226,
68,1,42,O celular descarregou no meio da viagem,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\068.wav,ok,4.007,
69,1,42,Que notícia excelente!,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\069.wav,ok,5.284,
70,1,42,O pescador retornou ao porto trazendo uma quantidade inesperadamente grande de peixes,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\070.wav,ok,6.778,
71,1,42,O médico chegou pontualmente,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\071.wav,ok,4.604,
72,1,42,Você sabe qual é o número da sala onde acontecerá a entrevista?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\072.wav,ok,3.694,
73,1,42,O pôr do sol estava especialmente bonito hoje,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\073.wav,ok,3.251,
74,1,42,"Depois do almoço, resolvemos caminhar sem pressa pelas ruas mais antigas da cidade",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\074.wav,ok,3.998,
75,1,42,O ônibus atrasou alguns minutos,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\075.wav,ok,3.663,
76,1,42,A professora respondeu às dúvidas dos alunos antes do encerramento da aula,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\076.wav,ok,5.682,
77,1,42,Já está tudo pronto?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\077.wav,ok,3.157,
78,1,42,O técnico realizou uma inspeção detalhada em todos os equipamentos disponíveis,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\078.wav,ok,4.481,
79,1,42,A fila estava enorme,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\079.wav,ok,3.250,
80,1,42,O visitante demonstrou bastante interesse pelas atividades desenvolvidas no laboratório,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\080.wav,ok,4.631,
81,1,42,Hoje foi um dia tranquilo,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\081.wav,ok,3.018,
82,1,42,O casal passou vários meses organizando cuidadosamente cada detalhe da cerimônia,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\082.wav,ok,4.150,
83,1,42,Você ouviu aquele barulho estranho?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\083.wav,ok,3.498,
84,1,42,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\084.wav,ok,4.095,
85,1,42,O trânsito melhorou bastante,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\085.wav,ok,4.087,
86,1,42,"Enquanto caminhava pela orla, observei crianças brincando e pessoas praticando esportes",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\086.wav,ok,4.666,
87,1,42,O relógio marcou exatamente sete horas da manhã,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\087.wav,ok,3.483,
88,1,42,O funcionário organizou os documentos para facilitar futuras consultas,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\088.wav,ok,4.162,
89,1,42,O jantar estava ótimo,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\089.wav,ok,3.114,
90,1,42,Será que ainda há vagas disponíveis?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\090.wav,ok,2.715,
91,1,42,A entrega foi realizada com sucesso,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\091.wav,ok,3.421,
92,1,42,"Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\092.wav,ok,6.551,
93,1,42,O teatro estava cheio naquela noite,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\093.wav,ok,2.833,
94,1,42,Você costuma acordar cedo nos fins de semana?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\094.wav,ok,4.048,
95,1,42,O comerciante percebeu um aumento significativo no movimento durante o período de férias,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\095.wav,ok,5.929,
96,1,42,O parque abriu normalmente,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\096.wav,ok,2.486,
97,1,42,A pesquisadora revisou os dados diversas vezes antes de publicar os resultados finais,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\097.wav,ok,5.076,
98,1,42,O tempo mudou rapidamente,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\098.wav,ok,4.208,
99,1,42,Eu gostaria de confirmar o horário exato da próxima reunião,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\099.wav,ok,6.048,
100,1,42,"Após uma longa jornada de trabalho, todos comemoraram o encerramento bem-sucedido do projeto",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v1\100.wav,ok,5.380,
1,2,123,Hoje o trânsito estava tranquilo,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\001.wav,ok,4.381,
2,2,123,Você conseguiu encontrar o endereço correto da reunião?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\002.wav,ok,3.781,
3,2,123,"Depois de muito procurar, finalmente encontrei as chaves que havia perdido durante a mudança",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\003.wav,ok,4.904,
4,2,123,O café estava tão quente que precisei esperar alguns minutos antes de beber,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\004.wav,ok,4.397,
5,2,123,Que surpresa agradável encontrar vocês por aqui!,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\005.wav,ok,3.434,
6,2,123,A previsão indica possibilidade de chuva forte entre o final da tarde e o início da noite,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\006.wav,ok,4.395,
7,2,123,Ontem eu passei rapidamente no mercado,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\007.wav,ok,3.616,
8,2,123,Você lembra qual foi o horário combinado para o encontro de amanhã?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\008.wav,ok,4.135,
9,2,123,"Durante a viagem ao interior, observamos várias paisagens diferentes ao longo da estrada",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\009.wav,ok,4.882,
10,2,123,O computador reiniciou sozinho,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\1.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\010.wav,ok,4.802,
11,2,123,Ainda não recebi a confirmação da inscrição,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\011.wav,ok,4.116,
12,2,123,"Quando chegamos ao local do evento, a apresentação já havia começado e quase não encontramos lugares disponíveis",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\012.wav,ok,5.513,
13,2,123,Será que o ônibus passa por esta rua?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\013.wav,ok,3.281,
14,2,123,O técnico resolveu o problema em poucos minutos,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\014.wav,ok,4.198,
15,2,123,"Depois que a energia voltou, todos retomaram suas atividades normalmente",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\015.wav,ok,4.841,
16,2,123,Meu avô sempre contava histórias interessantes sobre a época em que morava no sertão,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\016.wav,ok,4.257,
17,2,123,Você pode repetir a última informação?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\017.wav,ok,2.693,
18,2,123,A encomenda chegou exatamente no prazo informado pela transportadora,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\018.wav,ok,4.188,
19,2,123,No próximo sábado haverá uma caminhada organizada pelos moradores do bairro,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\019.wav,ok,5.371,
20,2,123,Faz bastante calor hoje,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\020.wav,ok,2.866,
21,2,123,O professor pediu que os alunos entregassem os trabalhos até a próxima semana,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\021.wav,ok,5.621,
22,2,123,Eu não esperava encontrar tanta gente naquele horário,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v2\022.wav,ok,4.694,
