modelo,condicao,variacao,indice,arquivo,texto_original,texto_transcrito,duracao_s,lev_dist,lev_sim,status,erro
xtts,original,v1,91,xtts/outputs_final_experiment/original/v1/091.wav,A entrega foi realizada com sucesso.,A entrega foi realizada com sucesso.,4.146,0,1.0,ok,
xtts,original,v1,92,xtts/outputs_final_experiment/original/v1/092.wav,"Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema.","Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema.",3.957,9,0.917,ok,
xtts,original,v1,93,xtts/outputs_final_experiment/original/v1/093.wav,O teatro estava cheio naquela noite.,O teatro estava cheio naquela noite.,4.485,1,0.9664,ok,
xtts,original,v1,94,xtts/outputs_final_experiment/original/v1/094.wav,Você costuma acordar cedo nos fins de semana?,Você costuma acordar cedo nos fins de semana?,5.933,7,0.8467,ok,
xtts,original,v1,95,xtts/outputs_final_experiment/original/v1/095.wav,O comerciante percebeu um aumento significativo no movimento durante o período de férias.,O comerciante percebeu um aumento significativo no movimento durante o período de férias.,5.059,5,0.9385,ok,
xtts,original,v1,96,xtts/outputs_final_experiment/original/v1/096.wav,O parque abriu normalmente.,O parque abriu normalmente.,3.997,0,1.0,ok,
xtts,original,v1,97,xtts/outputs_final_experiment/original/v1/097.wav,A pesquisadora revisou os dados diversas vezes antes de publicar os resultados finais.,A pesquisadora revisou os dados diversas vezes antes de publicar os resultados finais.,5.138,0,1.0,ok,
xtts,original,v1,98,xtts/outputs_final_experiment/original/v1/098.wav,O tempo mudou rapidamente.,O tempo mudou rapidamente.,4.252,1,0.951,ok,
xtts,original,v1,99,xtts/outputs_final_experiment/original/v1/099.wav,Eu gostaria de confirmar o horário exato da próxima reunião.,Eu gostaria de confirmar o horário exato da próxima reunião.,4.253,1,0.9884,ok,
xtts,original,v1,100,xtts/outputs_final_experiment/original/v1/100.wav,"Após uma longa jornada de trabalho, todos comemoraram o encerramento bem-sucedido do projeto.","Após uma longa jornada de trabalho, todos comemoraram o encerramento bem-sucedido do projeto.",5.7,1,0.9926,ok,
xtts,original,v2,1,xtts/outputs_final_experiment/original/v2/001.wav,Hoje o trânsito estava tranquilo.,Hoje o trânsito estava tranquilo.,2.124,1,0.9785,ok,
xtts,original,v2,2,xtts/outputs_final_experiment/original/v2/002.wav,Você conseguiu encontrar o endereço correto da reunião?,Você conseguiu encontrar o endereço correto da reunião?,2.954,3,0.9408,ok,
xtts,original,v2,3,xtts/outputs_final_experiment/original/v2/003.wav,"Depois de muito procurar, finalmente encontrei as chaves que havia perdido durante a mudança.","Depois de muito procurar, finalmente encontrei as chaves que havia perdido durante a mudança.",4.477,9,0.9049,ok,
xtts,original,v2,4,xtts/outputs_final_experiment/original/v2/004.wav,O café estava tão quente que precisei esperar alguns minutos antes de beber.,O café estava tão quente que precisei esperar alguns minutos antes de beber.,2.624,3,0.9611,ok,
xtts,original,v2,5,xtts/outputs_final_experiment/original/v2/005.wav,Que surpresa agradável encontrar vocês por aqui!,Que surpresa agradável encontrar vocês por aqui!,5.632,5,0.8865,ok,
xtts,original,v2,6,xtts/outputs_final_experiment/original/v2/006.wav,A previsão indica possibilidade de chuva forte entre o final da tarde e o início da noite.,A previsão indica possibilidade de chuva forte entre o final da tarde e o início da noite.,5.477,13,0.8487,ok,
xtts,original,v2,7,xtts/outputs_final_experiment/original/v2/007.wav,Ontem eu passei rapidamente no mercado.,(ininteligível),3.925,29,0.225,ok,
xtts,original,v2,8,xtts/outputs_final_experiment/original/v2/008.wav,Você lembra qual foi o horário combinado para o encontro de amanhã?,Você lembra qual foi o horário combinado para o encontro de amanhã?,3.99,4,0.9346,ok,
xtts,original,v2,9,xtts/outputs_final_experiment/original/v2/009.wav,"Durante a viagem ao interior, observamos várias paisagens diferentes ao longo da estrada.",(ininteligível),3.033,63,0.2706,ok,
xtts,original,v2,10,xtts/outputs_final_experiment/original/v2/010.wav,O computador reiniciou sozinho.,(ininteligível),1.93,27,0.0952,ok,
xtts,original,v2,11,xtts/outputs_final_experiment/original/v2/011.wav,Ainda não recebi a confirmação da inscrição.,Ainda não recebi a confirmação da inscrição.,3.578,0,0.9964,ok,
xtts,original,v2,12,xtts/outputs_final_experiment/original/v2/012.wav,"Quando chegamos ao local do evento, a apresentação já havia começado e quase não encontramos lugares disponíveis.","Quando chegamos ao local do evento, a apresentação já havia começado e quase não encontramos lugares disponíveis.",4.255,1,0.9913,ok,
xtts,original,v2,13,xtts/outputs_final_experiment/original/v2/013.wav,Será que o ônibus passa por esta rua?,Será que o ônibus passa por esta rua?,5.56,1,0.9815,ok,
xtts,original,v2,14,xtts/outputs_final_experiment/original/v2/014.wav,O técnico resolveu o problema em poucos minutos.,O técnico resolveu o problema em poucos minutos.,1.888,1,0.9726,ok,
xtts,original,v2,15,xtts/outputs_final_experiment/original/v2/015.wav,"Depois que a energia voltou, todos retomaram suas atividades normalmente.","Depois que a energia voltou, todos retomaram suas atividades normalmente.",3.824,5,0.9328,ok,
xtts,original,v2,16,xtts/outputs_final_experiment/original/v2/016.wav,Meu avô sempre contava histórias interessantes sobre a época em que morava no sertão.,Meu avô sempre contava histórias interessantes sobre a época em que morava no sertão.,5.732,4,0.9492,ok,
xtts,original,v2,17,xtts/outputs_final_experiment/original/v2/017.wav,Você pode repetir a última informação?,Você pode repetir a última informação?,5.406,0,0.9947,ok,
xtts,original,v2,18,xtts/outputs_final_experiment/original/v2/018.wav,A encomenda chegou exatamente no prazo informado pela transportadora.,A encomenda chegou exatamente no prazo informado pela transportadora.,2.672,4,0.9415,ok,
xtts,original,v2,19,xtts/outputs_final_experiment/original/v2/019.wav,No próximo sábado haverá uma caminhada organizada pelos moradores do bairro.,No próximo sábado haverá uma caminhada organizada pelos moradores do bairro.,3.956,4,0.9447,ok,
xtts,original,v2,20,xtts/outputs_final_experiment/original/v2/020.wav,Faz bastante calor hoje.,Faz bastante calor hoje.,3.65,2,0.9347,ok,
xtts,original,v2,21,xtts/outputs_final_experiment/original/v2/021.wav,O professor pediu que os alunos entregassem os trabalhos até a próxima semana.,O professor pediu que os alunos entregassem os trabalhos até a próxima semana.,2.126,4,0.9542,ok,
xtts,original,v2,22,xtts/outputs_final_experiment/original/v2/022.wav,Eu não esperava encontrar tanta gente naquele horário.,Eu não esperava encontrar tanta gente naquele horário.,3.775,2,0.9546,ok,
xtts,original,v2,23,xtts/outputs_final_experiment/original/v2/023.wav,Qual foi a primeira cidade que você visitou durante as férias?,Qual foi a primeira cidade que você visitou durante as férias?,5.431,1,0.9909,ok,
xtts,original,v2,24,xtts/outputs_final_experiment/original/v2/024.wav,"Apesar da chuva intensa, a cerimônia aconteceu sem grandes problemas.","Apesar da chuva intensa, a cerimônia aconteceu sem grandes problemas.",5.035,3,0.9537,ok,
xtts,original,v2,25,xtts/outputs_final_experiment/original/v2/025.wav,O cachorro correu até o portão assim que ouviu o carro se aproximando.,O cachorro correu até o portão assim que ouviu o carro se aproximando.,3.901,4,0.9489,ok,
xtts,original,v2,26,xtts/outputs_final_experiment/original/v2/026.wav,Você sabe onde fica a biblioteca central?,Você sabe onde fica a biblioteca central?,4.428,1,0.9643,ok,
xtts,original,v2,27,xtts/outputs_final_experiment/original/v2/027.wav,O relatório foi concluído.,O relatório foi concluído.,3.227,4,0.8438,ok,
xtts,original,v2,28,xtts/outputs_final_experiment/original/v2/028.wav,"Durante a madrugada, o vento ficou mais forte e algumas árvores balançavam constantemente.","Durante a madrugada, o vento ficou mais forte e algumas árvores balançavam constantemente.",1.816,9,0.8952,ok,
xtts,original,v2,29,xtts/outputs_final_experiment/original/v2/029.wav,Que horas são agora?,Que horas são agora?,2.404,2,0.901,ok,
xtts,original,v2,30,xtts/outputs_final_experiment/original/v2/030.wav,A médica explicou com calma cada etapa do tratamento recomendado.,A médica explicou com calma cada etapa do tratamento recomendado.,5.32,6,0.914,ok,
xtts,original,v2,31,xtts/outputs_final_experiment/original/v2/031.wav,O grupo decidiu antecipar a saída.,O grupo decidiu antecipar a saída.,5.459,3,0.9026,ok,
xtts,original,v2,32,xtts/outputs_final_experiment/original/v2/032.wav,"Enquanto aguardávamos o início da palestra, conversamos sobre projetos futuros e oportunidades de pesquisa.","Enquanto aguardávamos o início da palestra, conversamos sobre projetos futuros e oportunidades de pesquisa.",3.173,7,0.9355,ok,
xtts,original,v2,33,xtts/outputs_final_experiment/original/v2/033.wav,O restaurante estava lotado.,O restaurante estava lotado.,3.579,0,0.9815,ok,
xtts,original,v2,34,xtts/outputs_final_experiment/original/v2/034.wav,Você já assistiu ao filme que foi lançado na semana passada?,Você já assistiu ao filme que foi lançado na semana passada?,4.142,8,0.8714,ok,
xtts,original,v2,35,xtts/outputs_final_experiment/original/v2/035.wav,"Depois de vários testes, conseguimos identificar a origem do problema.","Depois de vários testes, conseguimos identificar a origem do problema.",3.071,8,0.8757,ok,
xtts,original,v2,36,xtts/outputs_final_experiment/original/v2/036.wav,A praia estava praticamente vazia naquela manhã de terça-feira.,A praia estava praticamente vazia naquela manhã de terça-feira.,5.515,2,0.9743,ok,
xtts,original,v2,37,xtts/outputs_final_experiment/original/v2/037.wav,O resultado saiu mais cedo do que imaginávamos.,O resultado saiu mais cedo do que imaginávamos.,5.857,4,0.9035,ok,
xtts,original,v2,38,xtts/outputs_final_experiment/original/v2/038.wav,Eu precisava apenas de alguns minutos para terminar aquela tarefa.,Eu precisava apenas de alguns minutos para terminar aquela tarefa.,3.531,0,1.0,ok,
xtts,original,v2,39,xtts/outputs_final_experiment/original/v2/039.wav,A apresentação terminou com aplausos.,A apresentação terminou com aplausos.,3.766,3,0.9079,ok,
xtts,original,v2,40,xtts/outputs_final_experiment/original/v2/040.wav,Você pretende viajar durante o feriado?,Você pretende viajar durante o feriado?,4.468,6,0.8464,ok,
xtts,original,v2,41,xtts/outputs_final_experiment/original/v2/041.wav,O elevador parou no décimo segundo andar.,O elevador parou no décimo segundo andar.,4.604,2,0.9575,ok,
xtts,original,v2,42,xtts/outputs_final_experiment/original/v2/042.wav,"Durante a visita ao museu, aprendemos diversos fatos curiosos sobre a história da região.","Durante a visita ao museu, aprendemos diversos fatos curiosos sobre a história da região.",5.843,7,0.9202,ok,
xtts,original,v2,43,xtts/outputs_final_experiment/original/v2/043.wav,O mercado fecha às oito horas da noite.,O mercado fecha às oito horas da noite.,5.519,0,1.0,ok,
xtts,original,v2,44,xtts/outputs_final_experiment/original/v2/044.wav,A criança ficou observando atentamente os peixes coloridos dentro do aquário.,A criança ficou observando atentamente os peixes coloridos dentro do aquário.,4.178,0,0.9946,ok,
xtts,original,v2,45,xtts/outputs_final_experiment/original/v2/045.wav,Você conseguiu falar com o responsável?,Você conseguiu falar com o responsável?,4.496,3,0.9193,ok,
xtts,original,v2,46,xtts/outputs_final_experiment/original/v2/046.wav,O motorista precisou escolher uma rota alternativa para evitar um grande congestionamento.,O motorista precisou escolher uma rota alternativa para evitar um grande congestionamento.,3.747,6,0.9278,ok,
xtts,original,v2,47,xtts/outputs_final_experiment/original/v2/047.wav,Hoje acordei mais cedo.,Hoje acordei mais cedo.,1.904,0,0.9871,ok,
xtts,original,v2,48,xtts/outputs_final_experiment/original/v2/048.wav,O pesquisador apresentou resultados preliminares bastante promissores durante o seminário.,O pesquisador apresentou resultados preliminares bastante promissores durante o seminário.,4.765,0,1.0,ok,
xtts,original,v2,49,xtts/outputs_final_experiment/original/v2/049.wav,Parece que vai chover novamente.,Parece que vai chover novamente.,2.266,1,0.964,ok,
xtts,original,v2,50,xtts/outputs_final_experiment/original/v2/050.wav,Qual é a melhor maneira de chegar ao centro da cidade?,Qual é a melhor maneira de chegar ao centro da cidade?,2.225,7,0.8708,ok,
xtts,original,v2,51,xtts/outputs_final_experiment/original/v2/051.wav,O sistema voltou a funcionar normalmente.,O sistema voltou a funcionar normalmente.,4.183,2,0.9404,ok,
xtts,original,v2,52,xtts/outputs_final_experiment/original/v2/052.wav,"Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto.","Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto.",4.993,0,1.0,ok,
xtts,original,v2,53,xtts/outputs_final_experiment/original/v2/053.wav,O livro estava sobre a mesa.,O livro estava sobre a mesa.,2.765,3,0.8821,ok,
xtts,original,v2,54,xtts/outputs_final_experiment/original/v2/054.wav,Você poderia verificar se a porta foi realmente trancada antes de sairmos?,Você poderia verificar se a porta foi realmente trancada antes de sairmos?,4.49,0,1.0,ok,
xtts,original,v2,55,xtts/outputs_final_experiment/original/v2/055.wav,A estudante apresentou seu trabalho com confiança.,A estudante apresentou seu trabalho com confiança.,3.124,2,0.9693,ok,
xtts,original,v2,56,xtts/outputs_final_experiment/original/v2/056.wav,Na semana passada houve uma queda de energia que afetou vários bairros da cidade.,Na semana passada houve uma queda de energia que afetou vários bairros da cidade.,4.726,0,1.0,ok,
xtts,original,v2,57,xtts/outputs_final_experiment/original/v2/057.wav,Ainda falta muito?,Ainda falta muito?,5.71,0,1.0,ok,
xtts,original,v2,58,xtts/outputs_final_experiment/original/v2/058.wav,O jardineiro passou boa parte da manhã cuidando das plantas do condomínio.,O jardineiro passou boa parte da manhã cuidando das plantas do condomínio.,4.139,7,0.9053,ok,
xtts,original,v2,59,xtts/outputs_final_experiment/original/v2/059.wav,O evento foi um sucesso.,O evento foi um sucesso.,5.498,2,0.9329,ok,
xtts,original,v2,60,xtts/outputs_final_experiment/original/v2/060.wav,Meu irmão chegou em casa pouco antes do jantar.,Meu irmão chegou em casa pouco antes do jantar.,1.728,2,0.9548,ok,
xtts,original,v2,61,xtts/outputs_final_experiment/original/v2/061.wav,A reunião começou às nove horas.,A reunião começou às nove horas.,4.731,2,0.9452,ok,
xtts,original,v2,62,xtts/outputs_final_experiment/original/v2/062.wav,"Quando a chuva diminuiu, as pessoas voltaram gradualmente para as áreas externas do parque.","Quando a chuva diminuiu, as pessoas voltaram gradualmente para as áreas externas do parque.",3.38,8,0.9056,ok,
xtts,original,v2,63,xtts/outputs_final_experiment/original/v2/063.wav,Você já terminou a leitura daquele artigo?,Você já terminou a leitura daquele artigo?,2.604,4,0.8914,ok,
xtts,original,v2,64,xtts/outputs_final_experiment/original/v2/064.wav,O avião pousou sem atrasos.,O avião pousou sem atrasos.,2.692,2,0.9091,ok,
xtts,original,v2,65,xtts/outputs_final_experiment/original/v2/065.wav,"Apesar das dificuldades iniciais, conseguimos concluir todas as etapas previstas para esta fase.",(ininteligível),3.86,63,0.3256,ok,
xtts,original,v2,66,xtts/outputs_final_experiment/original/v2/066.wav,O atendimento foi rápido.,O atendimento foi rápido.,5.323,0,1.0,ok,
xtts,original,v2,67,xtts/outputs_final_experiment/original/v2/067.wav,A banda ensaiou durante toda a tarde para a apresentação marcada para o fim de semana.,A banda ensaiou durante toda a tarde para a apresentação marcada para o fim de semana.,1.559,6,0.9341,ok,
xtts,original,v2,68,xtts/outputs_final_experiment/original/v2/068.wav,O celular descarregou no meio da viagem.,O celular descarregou no meio da viagem.,3.096,2,0.945,ok,
xtts,original,v2,69,xtts/outputs_final_experiment/original/v2/069.wav,Que notícia excelente!,Que notícia excelente!,2.507,2,0.8988,ok,
xtts,original,v2,70,xtts/outputs_final_experiment/original/v2/070.wav,O pescador retornou ao porto trazendo uma quantidade inesperadamente grande de peixes.,O pescador retornou ao porto trazendo uma quantidade inesperadamente grande de peixes.,4.28,0,1.0,ok,
xtts,original,v2,71,xtts/outputs_final_experiment/original/v2/071.wav,O médico chegou pontualmente.,O médico chegou pontualmente.,3.189,2,0.9254,ok,
xtts,original,v2,72,xtts/outputs_final_experiment/original/v2/072.wav,Você sabe qual é o número da sala onde acontecerá a entrevista?,Você sabe qual é o número da sala onde acontecerá a entrevista?,5.895,0,1.0,ok,
xtts,original,v2,73,xtts/outputs_final_experiment/original/v2/073.wav,O pôr do sol estava especialmente bonito hoje.,O pôr do sol estava especialmente bonito hoje.,3.149,1,0.9732,ok,
xtts,original,v2,74,xtts/outputs_final_experiment/original/v2/074.wav,"Depois do almoço, resolvemos caminhar sem pressa pelas ruas mais antigas da cidade.","Depois do almoço, resolvemos caminhar sem pressa pelas ruas mais antigas da cidade.",4.655,8,0.8995,ok,
xtts,original,v2,75,xtts/outputs_final_experiment/original/v2/075.wav,O ônibus atrasou alguns minutos.,O ônibus atrasou alguns minutos.,3.353,3,0.9157,ok,
xtts,original,v2,76,xtts/outputs_final_experiment/original/v2/076.wav,A professora respondeu às dúvidas dos alunos antes do encerramento da aula.,A professora respondeu às dúvidas dos alunos antes do encerramento da aula.,4.5,8,0.8933,ok,
xtts,original,v2,77,xtts/outputs_final_experiment/original/v2/077.wav,Já está tudo pronto?,Já está tudo pronto?,5.823,0,1.0,ok,
xtts,original,v2,78,xtts/outputs_final_experiment/original/v2/078.wav,O técnico realizou uma inspeção detalhada em todos os equipamentos disponíveis.,O técnico realizou uma inspeção detalhada em todos os equipamentos disponíveis.,4.603,0,1.0,ok,
xtts,original,v2,79,xtts/outputs_final_experiment/original/v2/079.wav,A fila estava enorme.,A fila estava enorme.,5.985,1,0.9652,ok,
xtts,original,v2,80,xtts/outputs_final_experiment/original/v2/080.wav,O visitante demonstrou bastante interesse pelas atividades desenvolvidas no laboratório.,O visitante demonstrou bastante interesse pelas atividades desenvolvidas no laboratório.,2.808,4,0.955,ok,
xtts,original,v2,81,xtts/outputs_final_experiment/original/v2/081.wav,Hoje foi um dia tranquilo.,Hoje foi um dia tranquilo.,4.74,2,0.9213,ok,
xtts,original,v2,82,xtts/outputs_final_experiment/original/v2/082.wav,O casal passou vários meses organizando cuidadosamente cada detalhe da cerimônia.,O casal passou vários meses organizando cuidadosamente cada detalhe da cerimônia.,3.233,0,1.0,ok,
xtts,original,v2,83,xtts/outputs_final_experiment/original/v2/083.wav,Você ouviu aquele barulho estranho?,(ininteligível),3.429,30,0.1162,ok,
xtts,original,v2,84,xtts/outputs_final_experiment/original/v2/084.wav,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema.,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema.,1.738,6,0.9264,ok,
xtts,original,v2,85,xtts/outputs_final_experiment/original/v2/085.wav,O trânsito melhorou bastante.,O trânsito melhorou bastante.,4.492,4,0.8682,ok,
xtts,original,v2,86,xtts/outputs_final_experiment/original/v2/086.wav,"Enquanto caminhava pela orla, observei crianças brincando e pessoas praticando esportes.","Enquanto caminhava pela orla, observei crianças brincando e pessoas praticando esportes.",5.452,10,0.8806,ok,
xtts,original,v2,87,xtts/outputs_final_experiment/original/v2/087.wav,O relógio marcou exatamente sete horas da manhã.,O relógio marcou exatamente sete horas da manhã.,4.865,7,0.8533,ok,
xtts,original,v2,88,xtts/outputs_final_experiment/original/v2/088.wav,O funcionário organizou os documentos para facilitar futuras consultas.,O funcionário organizou os documentos para facilitar futuras consultas.,4.26,2,0.9715,ok,
xtts,original,v2,89,xtts/outputs_final_experiment/original/v2/089.wav,O jantar estava ótimo.,(ininteligível),4.302,20,0.0668,ok,
xtts,original,v2,90,xtts/outputs_final_experiment/original/v2/090.wav,Será que ainda há vagas disponíveis?,(ininteligível),2.796,24,0.317,ok,
xtts,original,v2,91,xtts/outputs_final_experiment/original/v2/091.wav,A entrega foi realizada com sucesso.,A entrega foi realizada com sucesso.,4.938,3,0.9279,ok,
xtts,original,v2,92,xtts/outputs_final_experiment/original/v2/092.wav,"Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema.","Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema.",3.822,0,1.0,ok,
xtts,original,v2,93,xtts/outputs_final_experiment/original/v2/093.wav,O teatro estava cheio naquela noite.,O teatro estava cheio naquela noite.,4.488,3,0.9185,ok,
xtts,original,v2,94,xtts/outputs_final_experiment/original/v2/094.wav,Você costuma acordar cedo nos fins de semana?,Você costuma acordar cedo nos fins de semana?,1.657,2,0.9467,ok,
xtts,original,v2,95,xtts/outputs_final_experiment/original/v2/095.wav,O comerciante percebeu um aumento significativo no movimento durante o período de férias.,O comerciante percebeu um aumento significativo no movimento durante o período de férias.,2.574,3,0.9673,ok,
xtts,original,v2,96,xtts/outputs_final_experiment/original/v2/096.wav,O parque abriu normalmente.,O parque abriu normalmente.,5.865,1,0.9586,ok,
xtts,original,v2,97,xtts/outputs_final_experiment/original/v2/097.wav,A pesquisadora revisou os dados diversas vezes antes de publicar os resultados finais.,A pesquisadora revisou os dados diversas vezes antes de publicar os resultados finais.,5.087,0,0.9952,ok,
xtts,original,v2,98,xtts/outputs_final_experiment/original/v2/098.wav,O tempo mudou rapidamente.,O tempo mudou rapidamente.,3.561,4,0.832,ok,
xtts,original,v2,99,xtts/outputs_final_experiment/original/v2/099.wav,Eu gostaria de confirmar o horário exato da próxima reunião.,Eu gostaria de confirmar o horário exato da próxima reunião.,5.793,2,0.9731,ok,
xtts,original,v2,100,xtts/outputs_final_experiment/original/v2/100.wav,"Após uma longa jornada de trabalho, todos comemoraram o encerramento bem-sucedido do projeto.","Após uma longa jornada de trabalho, todos comemoraram o encerramento bem-sucedido do projeto.",3.071,3,0.9669,ok,
xtts,original,v3,1,xtts/outputs_final_experiment/original/v3/001.wav,Hoje o trânsito estava tranquilo.,Hoje o trânsito estava tranquilo.,2.331,6,0.8066,ok,
xtts,original,v3,2,xtts/outputs_final_experiment/original/v3/002.wav,Você conseguiu encontrar o endereço correto da reunião?,Você conseguiu encontrar o endereço correto da reunião?,5.5,2,0.9705,ok,
xtts,original,v3,3,xtts/outputs_final_experiment/original/v3/003.wav,"Depois de muito procurar, finalmente encontrei as chaves que havia perdido durante a mudança.","Depois de muito procurar, finalmente encontrei as chaves que havia perdido durante a mudança.",5.382,1,0.9931,ok,
xtts,original,v3,4,xtts/outputs_final_experiment/original/v3/004.wav,O café estava tão quente que precisei esperar alguns minutos antes de beber.,O café estava tão quente que precisei esperar alguns minutos antes de beber.,3.079,6,0.9202,ok,
xtts,original,v3,5,xtts/outputs_final_experiment/original/v3/005.wav,Que surpresa agradável encontrar vocês por aqui!,Que surpresa agradável encontrar vocês por aqui!,2.418,3,0.9422,ok,
xtts,original,v3,6,xtts/outputs_final_experiment/original/v3/006.wav,A previsão indica possibilidade de chuva forte entre o final da tarde e o início da noite.,A previsão indica possibilidade de chuva forte entre o final da tarde e o início da noite.,4.501,7,0.9188,ok,
xtts,original,v3,7,xtts/outputs_final_experiment/original/v3/007.wav,Ontem eu passei rapidamente no mercado.,(ininteligível),3.162,26,0.3195,ok,
xtts,original,v3,8,xtts/outputs_final_experiment/original/v3/008.wav,Você lembra qual foi o horário combinado para o encontro de amanhã?,Você lembra qual foi o horário combinado para o encontro de amanhã?,2.885,0,1.0,ok,
xtts,original,v3,9,xtts/outputs_final_experiment/original/v3/009.wav,"Durante a viagem ao interior, observamos várias paisagens diferentes ao longo da estrada.","Durante a viagem ao interior, observamos várias paisagens diferentes ao longo da estrada.",4.275,0,1.0,ok,
xtts,original,v3,10,xtts/outputs_final_experiment/original/v3/010.wav,O computador reiniciou sozinho.,O computador reiniciou sozinho.,2.529,2,0.9168,ok,
xtts,original,v3,11,xtts/outputs_final_experiment/original/v3/011.wav,Ainda não recebi a confirmação da inscrição.,Ainda não recebi a confirmação da inscrição.,2.496,6,0.8632,ok,
xtts,original,v3,12,xtts/outputs_final_experiment/original/v3/012.wav,"Quando chegamos ao local do evento, a apresentação já havia começado e quase não encontramos lugares disponíveis.","Quando chegamos ao local do evento, a apresentação já havia começado e quase não encontramos lugares disponíveis.",2.074,4,0.9595,ok,
xtts,original,v3,13,xtts/outputs_final_experiment/original/v3/013.wav,Será que o ônibus passa por esta rua?,Será que o ônibus passa por esta rua?,3.477,2,0.9485,ok,
xtts,original,v3,14,xtts/outputs_final_experiment/original/v3/014.wav,O técnico resolveu o problema em poucos minutos.,O técnico resolveu o problema em poucos minutos.,5.978,3,0.9466,ok,
xtts,original,v3,15,xtts/outputs_final_experiment/original/v3/015.wav,"Depois que a energia voltou, todos retomaram suas atividades normalmente.","Depois que a energia voltou, todos retomaram suas atividades normalmente.",2.709,5,0.9259,ok,
xtts,original,v3,16,xtts/outputs_final_experiment/original/v3/016.wav,Meu avô sempre contava histórias interessantes sobre a época em que morava no sertão.,Meu avô sempre contava histórias interessantes sobre a época em que morava no sertão.,5.152,0,1.0,ok,
xtts,original,v3,17,xtts/outputs_final_experiment/original/v3/017.wav,Você pode repetir a última informação?,Você pode repetir a última informação?,1.875,0,1.0,ok,
xtts,original,v3,18,xtts/outputs_final_experiment/original/v3/018.wav,A encomenda chegou exatamente no prazo informado pela transportadora.,A encomenda chegou exatamente no prazo informado pela transportadora.,4.634,7,0.8944,ok,
xtts,original,v3,19,xtts/outputs_final_experiment/original/v3/019.wav,No próximo sábado haverá uma caminhada organizada pelos moradores do bairro.,No próximo sábado haverá uma caminhada organizada pelos moradores do bairro.,3.324,3,0.9546,ok,
xtts,original,v3,20,xtts/outputs_final_experiment/original/v3/020.wav,Faz bastante calor hoje.,Faz bastante calor hoje.,2.781,3,0.8772,ok,
xtts,original,v3,21,xtts/outputs_final_experiment/original/v3/021.wav,O professor pediu que os alunos entregassem os trabalhos até a próxima semana.,(ininteligível),3.034,58,0.2487,ok,
xtts,original,v3,22,xtts/outputs_final_experiment/original/v3/022.wav,Eu não esperava encontrar tanta gente naquele horário.,Eu não esperava encontrar tanta gente naquele horário.,5.693,5,0.9031,ok,
xtts,original,v3,23,xtts/outputs_final_experiment/original/v3/023.wav,Qual foi a primeira cidade que você visitou durante as férias?,Qual foi a primeira cidade que você visitou durante as férias?,5.712,0,1.0,ok,
xtts,original,v3,24,xtts/outputs_final_experiment/original/v3/024.wav,"Apesar da chuva intensa, a cerimônia aconteceu sem grandes problemas.","Apesar da chuva intensa, a cerimônia aconteceu sem grandes problemas.",5.798,12,0.8223,ok,
xtts,original,v3,25,xtts/outputs_final_experiment/original/v3/025.wav,O cachorro correu até o portão assim que ouviu o carro se aproximando.,(ininteligível),5.337,62,0.1004,ok,
xtts,original,v3,26,xtts/outputs_final_experiment/original/v3/026.wav,Você sabe onde fica a biblioteca central?,Você sabe onde fica a biblioteca central?,4.713,0,1.0,ok,
xtts,original,v3,27,xtts/outputs_final_experiment/original/v3/027.wav,O relatório foi concluído.,O relatório foi concluído.,5.079,2,0.9133,ok,
xtts,original,v3,28,xtts/outputs_final_experiment/original/v3/028.wav,"Durante a madrugada, o vento ficou mais forte e algumas árvores balançavam constantemente.","Durante a madrugada, o vento ficou mais forte e algumas árvores balançavam constantemente.",2.682,11,0.8741,ok,
xtts,original,v3,29,xtts/outputs_final_experiment/original/v3/029.wav,Que horas são agora?,Que horas são agora?,4.576,0,0.9883,ok,
xtts,original,v3,30,xtts/outputs_final_experiment/original/v3/030.wav,A médica explicou com calma cada etapa do tratamento recomendado.,A médica explicou com calma cada etapa do tratamento recomendado.,5.479,5,0.9171,ok,
xtts,original,v3,31,xtts/outputs_final_experiment/original/v3/031.wav,O grupo decidiu antecipar a saída.,O grupo decidiu antecipar a saída.,2.197,0,1.0,ok,
xtts,original,v3,32,xtts/outputs_final_experiment/original/v3/032.wav,"Enquanto aguardávamos o início da palestra, conversamos sobre projetos futuros e oportunidades de pesquisa.","Enquanto aguardávamos o início da palestra, conversamos sobre projetos futuros e oportunidades de pesquisa.",2.151,4,0.9624,ok,
xtts,original,v3,33,xtts/outputs_final_experiment/original/v3/033.wav,O restaurante estava lotado.,O restaurante estava lotado.,3.618,3,0.9042,ok,
xtts,original,v3,34,xtts/outputs_final_experiment/original/v3/034.wav,Você já assistiu ao filme que foi lançado na semana passada?,Você já assistiu ao filme que foi lançado na semana passada?,2.703,7,0.8884,ok,
