indice,variacao,seed,texto,modelo,experimento,checkpoint,criterio_selecao,referencia,arquivo_gerado,status,tempo_s,erro
65,1,42,"Apesar das dificuldades iniciais, conseguimos concluir todas as etapas previstas para esta fase",ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/7.wav,ajustado/v1/065.wav,ok,101.47,
65,2,123,"Apesar das dificuldades iniciais, conseguimos concluir todas as etapas previstas para esta fase",ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/7.wav,ajustado/v2/065.wav,ok,50.21,
65,3,456,"Apesar das dificuldades iniciais, conseguimos concluir todas as etapas previstas para esta fase",ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/7.wav,ajustado/v3/065.wav,ok,49.02,
66,1,42,O atendimento foi rápido,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/7.wav,ajustado/v1/066.wav,ok,10.32,
66,2,123,O atendimento foi rápido,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/7.wav,ajustado/v2/066.wav,ok,27.28,
66,3,456,O atendimento foi rápido,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/7.wav,ajustado/v3/066.wav,ok,19.33,
67,1,42,A banda ensaiou durante toda a tarde para a apresentação marcada para o fim de semana,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/7.wav,ajustado/v1/067.wav,ok,57.54,
67,2,123,A banda ensaiou durante toda a tarde para a apresentação marcada para o fim de semana,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/7.wav,ajustado/v2/067.wav,ok,19.72,
67,3,456,A banda ensaiou durante toda a tarde para a apresentação marcada para o fim de semana,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/7.wav,ajustado/v3/067.wav,ok,32.19,
68,1,42,O celular descarregou no meio da viagem,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/7.wav,ajustado/v1/068.wav,ok,50.88,
68,2,123,O celular descarregou no meio da viagem,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/7.wav,ajustado/v2/068.wav,ok,21.8,
68,3,456,O celular descarregou no meio da viagem,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/7.wav,ajustado/v3/068.wav,ok,55.91,
69,1,42,Que notícia excelente!,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/7.wav,ajustado/v1/069.wav,ok,22.85,
69,2,123,Que notícia excelente!,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/7.wav,ajustado/v2/069.wav,ok,27.92,
69,3,456,Que notícia excelente!,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/7.wav,ajustado/v3/069.wav,ok,11.24,
70,1,42,O pescador retornou ao porto trazendo uma quantidade inesperadamente grande de peixes,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/7.wav,ajustado/v1/070.wav,ok,40.02,
70,2,123,O pescador retornou ao porto trazendo uma quantidade inesperadamente grande de peixes,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/7.wav,ajustado/v2/070.wav,ok,38.16,
70,3,456,O pescador retornou ao porto trazendo uma quantidade inesperadamente grande de peixes,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/7.wav,ajustado/v3/070.wav,ok,77.81,
71,1,42,O médico chegou pontualmente,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v1/071.wav,ok,11.91,
71,2,123,O médico chegou pontualmente,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v2/071.wav,ok,11.49,
71,3,456,O médico chegou pontualmente,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v3/071.wav,ok,14.82,
72,1,42,Você sabe qual é o número da sala onde acontecerá a entrevista?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v1/072.wav,ok,18.77,
72,2,123,Você sabe qual é o número da sala onde acontecerá a entrevista?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v2/072.wav,ok,29.32,
72,3,456,Você sabe qual é o número da sala onde acontecerá a entrevista?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v3/072.wav,ok,31.3,
73,1,42,O pôr do sol estava especialmente bonito hoje,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v1/073.wav,ok,33.96,
73,2,123,O pôr do sol estava especialmente bonito hoje,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v2/073.wav,ok,13.07,
73,3,456,O pôr do sol estava especialmente bonito hoje,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v3/073.wav,ok,23.07,
74,1,42,"Depois do almoço, resolvemos caminhar sem pressa pelas ruas mais antigas da cidade",ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v1/074.wav,ok,47.21,
74,2,123,"Depois do almoço, resolvemos caminhar sem pressa pelas ruas mais antigas da cidade",ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v2/074.wav,ok,39.2,
74,3,456,"Depois do almoço, resolvemos caminhar sem pressa pelas ruas mais antigas da cidade",ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v3/074.wav,ok,19.18,
75,1,42,O ônibus atrasou alguns minutos,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v1/075.wav,ok,40.0,
75,2,123,O ônibus atrasou alguns minutos,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v2/075.wav,ok,16.65,
75,3,456,O ônibus atrasou alguns minutos,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v3/075.wav,ok,20.07,
76,1,42,A professora respondeu às dúvidas dos alunos antes do encerramento da aula,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v1/076.wav,ok,28.24,
76,2,123,A professora respondeu às dúvidas dos alunos antes do encerramento da aula,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v2/076.wav,ok,46.06,
76,3,456,A professora respondeu às dúvidas dos alunos antes do encerramento da aula,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v3/076.wav,ok,20.83,
77,1,42,Já está tudo pronto?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v1/077.wav,ok,20.88,
77,2,123,Já está tudo pronto?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v2/077.wav,ok,5.57,
77,3,456,Já está tudo pronto?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v3/077.wav,ok,18.21,
78,1,42,O técnico realizou uma inspeção detalhada em todos os equipamentos disponíveis,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v1/078.wav,ok,31.59,
78,2,123,O técnico realizou uma inspeção detalhada em todos os equipamentos disponíveis,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v2/078.wav,ok,37.37,
78,3,456,O técnico realizou uma inspeção detalhada em todos os equipamentos disponíveis,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v3/078.wav,ok,155.22,
79,1,42,A fila estava enorme,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v1/079.wav,ok,14.63,
79,2,123,A fila estava enorme,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v2/079.wav,ok,13.39,
79,3,456,A fila estava enorme,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v3/079.wav,ok,17.66,
80,1,42,O visitante demonstrou bastante interesse pelas atividades desenvolvidas no laboratório,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v1/080.wav,ok,31.43,
80,2,123,O visitante demonstrou bastante interesse pelas atividades desenvolvidas no laboratório,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v2/080.wav,ok,23.67,
80,3,456,O visitante demonstrou bastante interesse pelas atividades desenvolvidas no laboratório,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/8.wav,ajustado/v3/080.wav,ok,41.45,
81,1,42,Hoje foi um dia tranquilo,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/9.wav,ajustado/v1/081.wav,ok,9.1,
81,2,123,Hoje foi um dia tranquilo,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/9.wav,ajustado/v2/081.wav,ok,12.68,
81,3,456,Hoje foi um dia tranquilo,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/9.wav,ajustado/v3/081.wav,ok,11.72,
82,1,42,O casal passou vários meses organizando cuidadosamente cada detalhe da cerimônia,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/9.wav,ajustado/v1/082.wav,ok,21.87,
82,2,123,O casal passou vários meses organizando cuidadosamente cada detalhe da cerimônia,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/9.wav,ajustado/v2/082.wav,ok,23.07,
82,3,456,O casal passou vários meses organizando cuidadosamente cada detalhe da cerimônia,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/9.wav,ajustado/v3/082.wav,ok,35.14,
83,1,42,Você ouviu aquele barulho estranho?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/9.wav,ajustado/v1/083.wav,ok,7.46,
83,2,123,Você ouviu aquele barulho estranho?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/9.wav,ajustado/v2/083.wav,ok,7.16,
83,3,456,Você ouviu aquele barulho estranho?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/9.wav,ajustado/v3/083.wav,ok,13.49,
84,1,42,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/9.wav,ajustado/v1/084.wav,ok,30.53,
84,2,123,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/9.wav,ajustado/v2/084.wav,ok,120.79,
84,3,456,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/9.wav,ajustado/v3/084.wav,ok,23.49,
